,labels,keywords ,"LDA, bow","random forest, bow","Naive Bayes, bow","BayesianRidge, bow","basic K-Nearest Neighbors, bow","basic Logistic Regression, bow","basic Support Vector Machine-L, bow","basic Support Vector Machine-R, bow","basic Support Vector Machine-S, bow","basic Support Vector Machine-WL, bow","basic Support Vector Machine-WR, bow","basic Support Vector Machine-WS, bow","basic Decision Tree classifier, bow","Ensemble, Random Forest, bow","Ensemble, AdaBoost, bow","Ensemble, Gradient Boosting, bow","Ensemble, Extra Trees, bow","Ensemble, LightGBM, bow","Ensemble, CatBoost, bow","torch nn, bow","torch nn last, bow","MoE, Eq. Weight, bow","MoE, rf-cmb, bow","MoE, gb-cmb, bow","MoE, lr-cmb, bow","MoE, mlpc-cmb, bow","MoE, all-cmb, bow","basic K-Nearest Neighbors, gensim_doc2vec, ","basic Logistic Regression, gensim_doc2vec, ","basic Support Vector Machine-L, gensim_doc2vec, ","basic Support Vector Machine-R, gensim_doc2vec, ","basic Support Vector Machine-S, gensim_doc2vec, ","basic Support Vector Machine-WL, gensim_doc2vec, ","basic Support Vector Machine-WR, gensim_doc2vec, ","basic Support Vector Machine-WS, gensim_doc2vec, ","basic Decision Tree classifier, gensim_doc2vec, ","basic K-Nearest Neighbors, gensim-fasttext","basic Logistic Regression, gensim-fasttext","basic Support Vector Machine-L, gensim-fasttext","basic Support Vector Machine-R, gensim-fasttext","basic Support Vector Machine-S, gensim-fasttext","basic Support Vector Machine-WL, gensim-fasttext","basic Support Vector Machine-WR, gensim-fasttext","basic Support Vector Machine-WS, gensim-fasttext","basic Decision Tree classifier, gensim-fasttext","basic K-Nearest Neighbors, gensim-fasttext-words","basic Logistic Regression, gensim-fasttext-words","basic Support Vector Machine-L, gensim-fasttext-words","basic Support Vector Machine-R, gensim-fasttext-words","basic Support Vector Machine-S, gensim-fasttext-words","basic Support Vector Machine-WL, gensim-fasttext-words","basic Support Vector Machine-WR, gensim-fasttext-words","basic Support Vector Machine-WS, gensim-fasttext-words","basic Decision Tree classifier, gensim-fasttext-words"
319,0,0,1,0,False,False,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0
320,0,1,1,0,False,True,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,True,True,1.0,1,1,1,1,1.0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0
321,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
322,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
323,0,1,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
324,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
325,0,0,1,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
326,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
327,0,0,0,0,False,False,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0
328,0,1,1,1,False,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,True,True,1.0,1,1,1,1,1.0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
329,0,0,1,0,False,False,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,False,False,1.0,0,1,1,1,1.0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1
330,0,0,0,0,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1
331,0,0,0,0,False,False,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
332,0,0,0,0,False,False,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0
333,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
334,0,0,1,0,False,True,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,True,True,1.0,0,1,1,1,1.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
335,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
336,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
337,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
338,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
339,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
340,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
341,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
342,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
343,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
344,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
345,0,0,0,0,False,False,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
346,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
347,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
348,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1
349,0,0,1,0,False,True,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0
350,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0
351,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0
352,0,0,0,0,False,False,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,True,True,0.0,0,0,0,0,0.0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0
353,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0
354,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1
355,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0
356,0,1,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
357,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
358,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0
359,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
360,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
361,0,0,0,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0
362,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
363,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
364,1,1,1,1,False,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,True,True,1.0,1,1,1,1,1.0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
365,1,1,0,1,False,True,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,True,True,1.0,1,1,1,1,1.0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
366,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
367,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
368,1,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0
369,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
370,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
371,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
372,0,1,0,0,False,False,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0
373,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
374,0,0,0,1,False,False,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,True,True,0.0,1,1,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0
375,0,0,0,0,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0
376,1,1,1,1,False,True,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,True,True,1.0,1,1,1,1,1.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0
377,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1
378,1,1,1,1,False,True,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,True,True,1.0,1,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0
379,1,1,1,0,False,True,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,True,True,1.0,1,0,1,1,1.0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
380,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0
381,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
382,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0
383,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
384,0,1,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
385,0,0,0,0,False,False,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
386,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
387,0,0,0,0,False,False,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
388,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
389,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
390,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1
391,0,1,1,0,False,False,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1
392,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0
393,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
394,0,0,0,0,False,True,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,True,True,1.0,0,1,1,1,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
395,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
396,0,0,1,0,False,False,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,False,False,1.0,0,1,1,1,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0
397,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
398,0,0,0,0,False,False,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1
399,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
400,0,0,0,0,False,False,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0
401,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
402,1,1,1,1,False,True,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,False,True,1.0,1,1,1,1,1.0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
403,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0
404,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
405,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0
406,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
407,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0
408,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1
409,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
410,0,1,0,1,False,False,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,False,False,1.0,0,1,0,0,0.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
411,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
412,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
413,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
414,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
415,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0
416,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0
417,0,0,1,0,False,True,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,True,False,1.0,0,1,1,1,1.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1
418,0,0,1,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
419,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
420,1,1,1,0,False,True,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,True,True,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1
421,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1
422,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
423,0,0,0,0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
424,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
425,0,0,0,1,False,False,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
426,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
427,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
